Scenario,time,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,Loading, SOC, storage_P, storage_Q
2,7,1.000000,0.996824,0.993605,0.989365,0.985739,0.982378,0.980621,0.979731,0.978663,0.977916,0.977619,0.977590,0.993385,0.993240,0.993222,0.993218,0.979446,0.977048,0.974430,0.972153,0.970409,0.968402,0.966658,0.964815,0.963800,0.963415,0.963309,0.980411,0.980227,0.980171,0.977712,0.977570,0.977527,0.977510,42.535595,30.000184, 506.327146, 245.225429
2,8,1.000000,0.996405,0.994132,0.991400,0.988789,0.986163,0.984144,0.983129,0.982044,0.981725,0.981630,0.981555,0.993967,0.993789,0.993754,0.993753,0.984335,0.983010,0.981459,0.980280,0.979209,0.977937,0.977426,0.976770,0.976535,0.976488,0.976488,0.983899,0.983712,0.983633,0.981601,0.981465,0.981351,0.981316,44.680230,30.000024, 0.009606, 0.004653
2,9,1.000000,0.998628,1.000013,1.002475,1.004654,1.006688,1.008341,1.009340,1.010444,1.010831,1.010983,1.011075,1.000112,1.000159,1.000164,1.000163,1.008304,1.009739,1.011476,1.012858,1.014271,1.016236,1.017917,1.019673,1.020322,1.020670,1.020800,1.008420,1.008495,1.008553,1.010939,1.011047,1.011116,1.011143,45.131060,30.000043, -0.001166, -0.000565
2,10,1.000000,0.999292,1.002514,1.007608,1.012211,1.016476,1.019100,1.020148,1.021907,1.022792,1.023278,1.023314,1.002890,1.003164,1.003296,1.003301,1.020255,1.023650,1.027576,1.031129,1.033825,1.037767,1.040854,1.043534,1.044232,1.044618,1.044811,1.019630,1.019943,1.020107,1.022872,1.022981,1.023125,1.023190,79.275634,30.000251, -0.012475, -0.006042
2,11,1.000000,0.999496,1.003527,1.009966,1.015973,1.021387,1.027479,1.030786,1.033796,1.034600,1.034806,1.034703,1.003791,1.003911,1.003925,1.003941,1.024518,1.026773,1.028336,1.029717,1.031236,1.032883,1.034098,1.035174,1.035536,1.035636,1.035793,1.028046,1.028404,1.028604,1.034956,1.035434,1.035672,1.035789,84.472120,32.576646, -154.583676, -74.868292
2,12,1.000000,0.998241,1.005218,1.015643,1.024674,1.033038,1.039619,1.043635,1.047798,1.049508,1.050207,1.050305,1.006020,1.006711,1.006822,1.006837,1.039466,1.044674,1.050996,1.056106,1.060540,1.065786,1.070732,1.074483,1.075956,1.077053,1.077462,1.039901,1.040137,1.040233,1.049953,1.050233,1.050390,1.050440,99.999974,80.878374, -2898.103683, -1403.615676
2,13,1.000000,0.999466,1.004203,1.011650,1.018215,1.024791,1.030726,1.034328,1.038945,1.040737,1.041692,1.042085,1.004524,1.004942,1.005051,1.005055,1.029432,1.033578,1.038416,1.042531,1.045905,1.049584,1.052703,1.055542,1.057217,1.057606,1.057706,1.030994,1.031223,1.031235,1.040937,1.041159,1.041197,1.041226,88.320151,90.874251, -599.752602, -290.473442
2,14,1.000000,0.999583,1.004025,1.010874,1.016744,1.022287,1.027306,1.029939,1.032884,1.034052,1.034454,1.034538,1.004442,1.004844,1.004936,1.004948,1.026197,1.029442,1.033317,1.036387,1.039005,1.042350,1.045689,1.048796,1.050165,1.050699,1.050931,1.027844,1.028197,1.028296,1.034446,1.034821,1.034995,1.035048,83.984885,99.999692, -547.526497, -265.179185
2,15,1.000000,0.999510,1.002730,1.007898,1.012234,1.016359,1.019776,1.021515,1.023126,1.023862,1.024159,1.024288,1.003002,1.003271,1.003367,1.003373,1.019484,1.022047,1.024540,1.026947,1.028919,1.031285,1.033288,1.035050,1.036024,1.036488,1.036588,1.020182,1.020441,1.020614,1.024060,1.024284,1.024339,1.024382,76.331363,99.999954, -0.015669, -0.007589
2,16,1.000000,0.998438,0.999849,1.002319,1.004413,1.006521,1.008744,1.010001,1.011213,1.011704,1.011909,1.011972,1.000050,1.000282,1.000362,1.000363,1.007909,1.009077,1.010754,1.012472,1.014135,1.016108,1.017581,1.018715,1.019029,1.019157,1.019268,1.008916,1.009035,1.009091,1.011825,1.011899,1.011925,1.011935,52.624964,99.999982, -0.001688, -0.000817
2,17,1.000000,0.995787,0.992696,0.988838,0.985503,0.982273,0.980525,0.979672,0.978578,0.978166,0.978052,0.978054,0.992477,0.992262,0.992185,0.992185,0.979556,0.977126,0.974229,0.971704,0.969569,0.967408,0.965456,0.962911,0.961799,0.961310,0.961292,0.980293,0.980104,0.979963,0.977993,0.977836,0.977707,0.977659,52.927639,99.999961, 0.001258, 0.000609
2,18,1.000000,0.994691,0.989954,0.983701,0.978559,0.973618,0.970452,0.968650,0.966847,0.965870,0.965524,0.965336,0.989588,0.989185,0.989096,0.989090,0.969645,0.966397,0.962765,0.959991,0.957673,0.954917,0.952712,0.950269,0.948973,0.948430,0.948240,0.970223,0.970094,0.970059,0.965552,0.965247,0.965144,0.965136,74.965085,99.552832, 26.827733, 12.993264
